duration,totalDistance,totalEnergyBurned,vo2max,hr_min,hr_max,hr_q50,hr_q90,hr_q95,hr_q99,whr_min,whr_max,rhr_min,rhr_max,hrv_min,hrv_max,hrv_q50,hrv_q90,hrv_q95,hrv_q99
40.93303285,5.043696609,564.4152668,43.3589,46.0,204.0,68.5,172.5,182.0,202.0,115.0,115.0,48.0,48.0,65.6611,69.6464,67.65375,69.24787,69.447135,69.60654699999999
42.09165362,5.009563203,582.1522742,42.4562,52.0,195.0,79.0,162.8,170.89999999999998,194.0,107.5,107.5,57.0,57.0,109.19,109.19,109.19,109.19,109.19,109.19
24.80919152,0.824226145,84.56841525,41.8697,47.0,100.0,61.0,70.0,73.35,82.66999999999999,90.0,90.0,48.0,48.0,46.3991,130.783,90.7152,122.76943999999999,126.77621999999998,129.981644
41.49073547,5.033118389,558.5577681,43.1009,42.0,193.0,63.0,152.0,155.89999999999998,185.55999999999995,87.0,87.0,43.0,43.0,26.5636,97.3685,61.966049999999996,90.28800999999999,93.828255,96.660451
41.49073547,5.033118389,558.5577681,41.9219,42.0,193.0,63.0,152.0,155.89999999999998,185.55999999999995,87.0,87.0,43.0,43.0,26.5636,97.3685,61.966049999999996,90.28800999999999,93.828255,96.660451
24.76384316,3.016839848,323.778991,42.2623,45.5786,191.0,85.0,139.0,153.0,185.80000000000007,107.0,107.0,50.0,50.0,41.88,179.469,88.5014,161.27548,170.37223999999998,177.64964799999998
24.76384316,3.016839848,323.778991,42.0501,45.5786,191.0,85.0,139.0,153.0,185.80000000000007,107.0,107.0,50.0,50.0,41.88,179.469,88.5014,161.27548,170.37223999999998,177.64964799999998
30.73349232,4.010068247,441.0107158,42.6219,42.0,193.0,61.0,153.4,158.0,191.24,,,,,44.6668,100.773,70.44024999999999,92.96523,96.86911499999998,99.99222299999998
44.47082644,5.541271416,617.9006399,42.5545,42.0,193.0,57.0,145.0,170.14190000000002,190.22000000000003,93.5,93.5,45.0,46.0,43.4223,117.62,89.861,110.78760000000001,114.2038,116.93676
31.82762428,4.017468161,440.1203878,42.1909,42.0,194.83,65.0,153.0,179.1015,193.1652,94.0,94.0,44.0,44.0,58.7644,147.054,65.6849,134.6476,140.8508,145.81336000000002
31.82762428,4.017468161,440.1203878,42.923,42.0,194.83,65.0,153.0,179.1015,193.1652,94.0,94.0,44.0,44.0,58.7644,147.054,65.6849,134.6476,140.8508,145.81336000000002
16.91330765,2.006843337,217.254707,42.271,42.0,178.0,64.0,118.80000000000001,134.89999999999998,172.68,118.0,118.0,48.0,48.0,44.6192,113.619,93.8603,109.66726,111.64313,113.223826
29.97845677,4.012571598,439.0592413,42.8627,49.0,193.0,78.5,154.70000000000002,172.7,191.67,101.0,101.0,52.0,52.0,,,,,,
29.97845677,4.012571598,439.0592413,42.405,49.0,193.0,78.5,154.70000000000002,172.7,191.67,101.0,101.0,52.0,52.0,,,,,,
13.1502434,0.687520531,58.654,42.405,44.0,181.0,152.0,173.0,175.0,178.0,,,,,32.5173,64.7553,56.2228,63.04880000000001,63.90205,64.58465
13.1502434,0.687520531,58.654,42.405,44.0,181.0,152.0,173.0,175.0,178.0,,,,,32.5173,64.7553,56.2228,63.04880000000001,63.90205,64.58465
38.93806648,5.010856183,551.6763822,42.4317,45.0,188.0,58.0,134.0,146.69999999999993,184.36,92.5,92.5,47.0,47.0,94.5648,132.454,113.5094,128.66508,130.55954,132.075108
26.69233732,2.100574806,219.7873848,42.4184,40.0,141.0,61.0,122.0,129.64999999999998,138.0,124.0,124.0,44.0,44.0,50.1174,73.9138,61.1872,71.36847999999999,72.64114,73.65926799999998
18.5976149,0.797653361,76.90296277,42.4184,40.0,132.0,62.5,109.0,113.75,120.75,90.0,90.0,42.0,42.0,62.552,64.3953,63.8954,64.29532,64.34531000000001,64.38530200000001
39.78441797,5.008979856,572.150149,43.4563,42.0,195.0,66.0,158.0,178.83129999999994,193.67000000000002,94.0,94.0,44.0,44.0,80.9807,107.656,97.5782,107.6464,107.6512,107.65504000000001
39.78441797,5.008979856,572.150149,42.5033,42.0,195.0,66.0,158.0,178.83129999999994,193.67000000000002,94.0,94.0,44.0,44.0,80.9807,107.656,97.5782,107.6464,107.6512,107.65504000000001
29.57461673,4.008786875,440.2401486,42.5033,44.0,196.0,61.0,145.0,150.2,192.0,105.0,105.0,45.0,45.0,53.2623,176.505,70.617,148.49640000000002,162.50069999999997,173.70414
29.57461673,4.008786875,440.2401486,43.7895,44.0,196.0,61.0,145.0,150.2,192.0,105.0,105.0,45.0,45.0,53.2623,176.505,70.617,148.49640000000002,162.50069999999997,173.70414
31.51626627,4.268568057,470.6864858,43.1006,47.0,189.0,65.0,135.20000000000002,150.0,183.52,101.5,101.5,51.0,51.0,54.7294,59.3064,57.0179,58.8487,59.077549999999995,59.26063
13.6204973,2.006427771,219.0165817,42.6569,42.0,191.0,60.0,127.80000000000001,144.79999999999995,189.19,101.5,101.5,44.0,44.0,43.0073,86.338,64.67265,82.00493,84.171465,85.904693
13.6204973,2.006427771,219.0165817,42.6569,42.0,191.0,60.0,127.80000000000001,144.79999999999995,189.19,101.5,101.5,44.0,44.0,43.0073,86.338,64.67265,82.00493,84.171465,85.904693
13.1346035,0.677711869,63.2502552,42.6789,48.0,172.0,64.0,88.20000000000002,99.0,162.27999999999997,95.0,95.0,53.0,53.0,,,,,,
39.2000259,5.00980515,556.8828175,42.6789,49.0,189.0,68.0,128.0,155.0,184.2,98.5,98.5,53.0,53.0,,,,,,
39.2000259,5.00980515,556.8828175,42.7359,49.0,189.0,68.0,128.0,155.0,184.2,98.5,98.5,53.0,53.0,,,,,,
12.18353083,0.606932373,60.54229869,42.7702,42.6667,109.0,60.0,88.0,91.0,96.0,105.0,105.0,44.0,44.0,86.6249,91.717,89.17095,91.20778999999999,91.462395,91.666079
37.3203281,5.008960573,552.1325114,44.9,40.0,189.0,61.0,148.90000000000003,161.89999999999998,186.89,92.0,92.0,56.0,56.0,25.8693,166.615,149.547,163.2014,164.9082,166.27364
18.95530677,0.739561801,63.51362128,44.98,41.0,114.0,57.0,80.10000000000002,110.0,113.61000000000001,,,,,24.2732,74.8148,49.965,69.84484,72.32982000000001,74.31780400000001
31.55711853,4.115717209,454.239,45.03,43.0,187.0,65.0,138.60000000000002,158.79999999999995,182.33999999999992,86.0,117.0,52.0,56.0,71.2004,96.6401,84.0974,94.13156000000001,95.38583,96.38924600000001
31.55711853,4.115717209,454.239,44.84,43.0,187.0,65.0,138.60000000000002,158.79999999999995,182.33999999999992,86.0,117.0,52.0,56.0,71.2004,96.6401,84.0974,94.13156000000001,95.38583,96.38924600000001
15.2621228,2.086701297,225.0436364,44.69,44.0,180.0,62.0,120.0,132.64999999999998,174.73000000000002,,,,,52.5928,152.669,119.524,146.04000000000002,149.3545,152.0061
22.04962053,1.018286021,86.43045048,44.66,46.0,111.0,60.0,92.0,95.0,99.62,96.0,107.0,54.0,55.0,61.044,103.776,72.72655,94.99974,99.38786999999999,102.89837399999999
38.4805996,4.323599619,482.1889058,44.77,42.0,136.0,65.5,119.0,125.0,133.14,94.0,94.0,58.0,58.0,71.2342,278.993,139.112,232.05899999999997,255.52599999999995,274.2996
29.63955475,1.885583512,190.0533142,44.74,44.0,167.0,83.0,133.0,144.0,156.0,118.0,118.0,55.0,55.0,67.0238,126.927,78.1577,117.17314000000002,122.05007,125.951614
29.63955475,1.885583512,190.0533142,44.67,44.0,167.0,83.0,133.0,144.0,156.0,118.0,118.0,55.0,55.0,67.0238,126.927,78.1577,117.17314000000002,122.05007,125.951614
41.30737177,5.036149939,558.4385094,44.67,43.0,189.0,168.0,184.0,185.0,187.0,,,,,25.3747,101.787,74.4354,96.31668,99.05184000000001,101.239968
41.30737177,5.036149939,558.4385094,44.57,43.0,189.0,168.0,184.0,185.0,187.0,,,,,25.3747,101.787,74.4354,96.31668,99.05184000000001,101.239968
,,,44.58,44.0,147.661,56.0,88.0,97.0,111.7775,64.0,64.0,51.0,51.0,60.7958,165.656,66.1513,145.75506,155.70552999999998,163.665906
20.47013318,2.526568358,270.0652025,44.8,42.0,183.0,92.0,178.0,181.0,183.0,81.0,81.0,53.0,53.0,46.1018,84.3445,65.22315,80.52023,82.432365,83.96207299999999
20.47013318,2.526568358,270.0652025,44.74,42.0,183.0,92.0,178.0,181.0,183.0,81.0,81.0,53.0,53.0,46.1018,84.3445,65.22315,80.52023,82.432365,83.96207299999999
19.0221684,1.006648408,85.44503374,44.75,49.0,107.232,86.0,98.0,100.0,103.0,96.0,96.0,54.0,54.0,44.7682,114.442,79.6051,107.47462,110.95830999999998,113.745262
36.83583937,5.00996535,554.3650493,44.87,43.0,194.0,181.0,193.0,193.0,194.0,101.0,101.0,46.0,46.0,62.487,84.872,65.3596,80.96951999999999,82.92076,84.481752
36.83583937,5.00996535,554.3650493,44.89,43.0,194.0,181.0,193.0,193.0,194.0,101.0,101.0,46.0,46.0,62.487,84.872,65.3596,80.96951999999999,82.92076,84.481752
22.67818878,3.201841117,354.2700372,44.57,46.0,192.0,119.0,189.0,189.25,191.0,96.0,96.0,53.0,53.0,20.5852,78.7552,53.126850000000005,72.72538,75.74028999999999,78.152218
34.82287908,1.62763015,135.7736685,44.58,43.0,122.0,77.0,101.0,104.0,113.0,96.0,96.0,55.0,55.0,80.0211,89.9396,84.98035,88.94775,89.443675,89.84041500000001
46.06157668,6.008674997,658.4338727,44.62,43.0,196.264,176.0,188.0,189.0,190.0,97.0,97.0,52.0,52.0,54.2797,98.6008,87.6206,96.40476000000001,97.50278,98.38119600000002
46.06157668,6.008674997,658.4338727,44.66,43.0,196.264,176.0,188.0,189.0,190.0,97.0,97.0,52.0,52.0,54.2797,98.6008,87.6206,96.40476000000001,97.50278,98.38119600000002
32.68093535,4.067828244,441.6665906,44.54,46.0,178.0,120.0,174.80000000000007,175.0,177.0,93.0,93.0,51.0,51.0,82.6249,82.6249,82.6249,82.6249,82.6249,82.6249
32.68093535,4.067828244,441.6665906,44.54,46.0,178.0,120.0,174.80000000000007,175.0,177.0,93.0,93.0,51.0,51.0,82.6249,82.6249,82.6249,82.6249,82.6249,82.6249
32.68093535,4.067828244,441.6665906,44.78,46.0,178.0,120.0,174.80000000000007,175.0,177.0,93.0,93.0,51.0,51.0,82.6249,82.6249,82.6249,82.6249,82.6249,82.6249
47.62137547,6.521369147,721.3558426,45.04,42.0,192.0,180.0,190.0,191.0,192.0,87.0,92.5,51.0,54.0,47.4473,89.6305,62.996,84.76638,87.19843999999999,89.144088
64.61036427,3.568156156,288.2284384,44.99,42.0,189.02,96.0,110.0,114.0,128.32000000000016,,,,,40.4614,130.341,85.3749,117.88080000000001,124.11090000000002,129.09498000000002
29.73478957,4.004888879,439.2669722,45.53,50.0,195.0,148.0,191.0,192.0,195.0,93.0,93.0,53.0,58.0,,,,,,
29.73478957,4.004888879,439.2669722,45.57,50.0,195.0,148.0,191.0,192.0,195.0,93.0,93.0,53.0,58.0,,,,,,
14.19605975,1.733652568,188.8961053,45.45,46.0,184.0,129.0,181.0,182.0,183.0,64.0,64.0,54.0,54.0,65.4551,100.214,82.83455000000001,96.73810999999999,98.476055,99.866411
14.19605975,1.733652568,188.8961053,45.45,46.0,184.0,129.0,181.0,182.0,183.0,64.0,64.0,54.0,54.0,65.4551,100.214,82.83455000000001,96.73810999999999,98.476055,99.866411
14.19605975,1.733652568,188.8961053,45.45,46.0,184.0,129.0,181.0,182.0,183.0,64.0,64.0,54.0,54.0,65.4551,100.214,82.83455000000001,96.73810999999999,98.476055,99.866411
14.19605975,1.733652568,188.8961053,45.21,46.0,184.0,129.0,181.0,182.0,183.0,64.0,64.0,54.0,54.0,65.4551,100.214,82.83455000000001,96.73810999999999,98.476055,99.866411
37.41706853,5.010138715,556.124839,45.38,46.0,192.0,184.0,191.0,191.0,192.0,103.0,111.0,55.0,56.0,64.5068,64.5068,64.5068,64.5068,64.5068,64.5068
52.77928967,7.024740438,775.913922,45.61,44.0,192.0,183.0,190.0,191.0,191.0,,,,,101.584,136.358,113.609,131.8082,134.0831,135.90302
47.87405442,2.024719922,242.2503344,45.61,46.0,171.0,107.0,143.0,150.0,158.0,106.0,106.0,52.0,57.0,49.7883,77.1233,71.613,76.87790000000001,77.0006,77.09876
21.87809728,3.017935025,328.6075241,45.6,41.0,191.0,76.0,187.0,188.0,190.0,66.0,66.0,55.0,55.0,63.8827,93.1095,85.5387,91.59534,92.35242,92.958084
21.87809728,3.017935025,328.6075241,45.73,41.0,191.0,76.0,187.0,188.0,190.0,66.0,66.0,55.0,55.0,63.8827,93.1095,85.5387,91.59534,92.35242,92.958084
29.3554107,4.094547208,461.344,45.86,42.0,187.0,165.0,184.0,186.0,186.0,80.0,80.0,55.0,55.0,58.1625,178.191,118.17675,166.18815,172.18957500000002,176.990715
19.81381376,0.973551834,94.46048729,45.84,44.0,113.0,65.0,97.0,99.0,107.0,94.0,94.0,53.0,53.0,74.793,109.251,95.6295,106.5267,107.88884999999999,108.97856999999999
35.8367502,5.008148311,554.3143926,45.74,42.0,193.0,171.0,188.0,190.0,192.0,108.0,108.0,51.0,51.0,73.7326,91.4836,82.60810000000001,89.7085,90.59605,91.30609
14.02533547,0.691863149,59.15496942,45.74,45.0,154.0,56.0,67.0,72.0,84.44000000000005,56.0,56.0,52.0,52.0,71.3626,78.0921,74.72735,77.41915,77.755625,78.024805
18.37617616,0.893047535,74.70748699,45.74,44.0,117.0,69.5,112.0,113.0,114.0,109.0,109.0,50.0,50.0,77.5959,77.5959,77.5959,77.5959,77.5959,77.5959
16.88901931,0.664269563,62.97046861,45.68,45.0,124.0,61.0,92.5,94.0,97.0,89.0,89.0,50.0,50.0,62.1842,121.766,109.385,119.2898,120.5279,121.51838000000001
49.68087472,1.928640567,131.5648784,45.7,41.4016,199.992,64.0,79.0,83.0,90.42999999999995,74.0,74.0,53.0,53.0,86.414,106.08,96.247,104.1134,105.0967,105.88334
49.68087472,1.928640567,131.5648784,45.64,41.4016,199.992,64.0,79.0,83.0,90.42999999999995,74.0,74.0,53.0,53.0,86.414,106.08,96.247,104.1134,105.0967,105.88334
46.11340493,6.015095956,664.6277626,45.64,44.0,189.0,179.0,186.0,187.0,187.0,137.0,137.0,55.0,55.0,59.3612,84.2986,71.8299,81.80486,83.05172999999999,84.049226
61.59134662,8.009439257,900.1318408,45.57,45.0,194.819,187.0,192.0,192.0,193.0,114.0,137.0,55.0,55.0,35.6791,111.717,76.23060000000001,103.60266000000001,107.65983,110.905566
30.62828585,4.014189147,436.8908661,48.37,38.0,179.0,172.0,177.0,178.0,178.0,105.0,105.0,52.0,52.0,112.007,145.351,128.679,142.01659999999998,143.6838,145.01756
51.85001362,6.055840232,760.6842297,48.48,45.0,190.319,181.0,186.0,187.0,188.0,120.5,120.5,55.0,55.0,49.1617,118.316,84.9217,111.63714000000002,114.97657,117.648114
61.08958352,7.09452988,854.9445238,48.08,45.0,194.0,184.0,188.0,189.0,192.0,130.0,130.0,66.0,66.0,80.0289,80.0289,80.0289,80.0289,80.0289,80.0289
14.42982243,0.633067069,53.17735713,47.78,48.0,191.704,74.0,111.0,113.0,115.0,110.0,110.0,57.0,57.0,61.2699,83.0105,72.1402,80.83643999999998,81.92347,82.793094
63.93769757,8.005182911,880.5122808,47.66,46.0,190.0,183.0,188.0,188.0,189.0,84.0,84.0,57.0,57.0,50.8847,169.084,59.671,157.38,163.232,167.9136
31.1475173,4.10854091,448.2864207,47.48,45.0,188.0,105.0,186.0,187.0,188.0,103.0,103.0,54.0,54.0,52.8098,172.438,79.7512,135.44092,153.93946,168.73829199999997
31.1475173,4.10854091,448.2864207,47.66,45.0,188.0,105.0,186.0,187.0,188.0,103.0,103.0,54.0,54.0,52.8098,172.438,79.7512,135.44092,153.93946,168.73829199999997
37.39039753,5.011832855,547.838825,47.66,45.4438,191.0,157.0,188.0,189.0,190.0,112.0,112.0,59.0,59.0,47.7716,132.707,49.0204,115.96968,124.33833999999999,131.033268
37.39039753,5.011832855,547.838825,47.86,45.4438,191.0,157.0,188.0,189.0,190.0,112.0,112.0,59.0,59.0,47.7716,132.707,49.0204,115.96968,124.33833999999999,131.033268
35.9812279,1.637525271,127.1176217,47.9,42.0,102.0,79.0,95.0,97.0,100.0,90.0,90.0,55.0,55.0,72.964,102.15,83.9613,98.51226000000001,100.33113,101.786226
11.28900007,1.506213352,161.7404974,47.97,43.8857,176.0,67.5,173.0,174.75,176.0,94.0,94.0,58.0,58.0,60.7536,72.1214,66.4375,70.98462,71.55301,72.00772199999999
35.72877538,5.014751231,553.2670938,47.97,46.0,197.0,116.0,194.0,195.0,196.0,112.0,112.0,55.0,55.0,52.6213,111.775,80.357,106.81072,109.29285999999999,111.278572
35.72877538,5.014751231,553.2670938,48.03,46.0,197.0,116.0,194.0,195.0,196.0,112.0,112.0,55.0,55.0,52.6213,111.775,80.357,106.81072,109.29285999999999,111.278572
14.17811342,2.01353078,219.5583553,47.98,46.0,194.881,82.0,185.0,187.14999999999998,189.63,82.0,82.0,58.0,58.0,79.0158,84.061,81.5384,83.55648000000001,83.80874,84.01054800000001
37.52672528,1.147299354,115.0795719,47.91,46.0,189.452,92.0,140.0,151.0,168.42999999999984,97.0,97.0,56.0,56.0,68.9048,159.213,114.0589,150.18218,154.69759,158.309918
37.52672528,1.147299354,115.0795719,47.92,46.0,189.452,92.0,140.0,151.0,168.42999999999984,97.0,97.0,56.0,56.0,68.9048,159.213,114.0589,150.18218,154.69759,158.309918
89.80327898,4.253093039,437.2735779,47.77,45.0,176.107,93.0,115.0,127.0,145.0,100.0,100.0,57.0,57.0,91.9796,104.16,98.45255,102.50232,103.33116,103.994232
37.42796792,5.034050457,555.781,47.86,47.0,193.0,168.0,191.0,192.0,193.0,,,59.0,59.0,58.9836,105.774,82.8025,96.64420000000001,101.20909999999999,104.86102
16.73182284,0.667751426,62.31960851,47.86,47.0,185.453,61.0,74.0,78.0,131.12056999999936,,,,,59.3054,163.568,111.50880000000001,153.53840000000002,158.5532,162.56503999999998
16.7463658,0.909783313,70.18961426,47.86,46.0,180.899,67.0,107.0,108.0,109.01999999999998,106.0,106.0,59.0,59.0,66.5103,78.1489,68.572,76.23352,77.19121,77.957362
24.75175917,1.041326755,91.99867965,48.33,48.0,186.63,78.0,102.0,104.0,110.0,93.0,93.0,57.0,57.0,92.7948,182.767,137.7809,173.76978,178.26839,181.867278
24.75175917,1.041326755,91.99867965,48.33,48.0,186.63,78.0,102.0,104.0,110.0,93.0,93.0,57.0,57.0,92.7948,182.767,137.7809,173.76978,178.26839,181.867278
31.6580804,4.029028564,436.8365862,48.06,50.0,197.0,175.0,194.0,195.0,197.0,165.0,165.0,57.0,57.0,47.8918,128.374,99.0858,119.76547,124.06973499999998,127.51314699999999
30.1018958,4.017060477,439.7943253,47.94,48.0,202.0,106.0,195.0,199.0,200.0,97.0,97.0,60.0,60.0,45.1684,229.87,77.97505,189.80941000000004,209.83970499999995,225.86394099999998
30.1018958,4.017060477,439.7943253,47.94,48.0,202.0,106.0,195.0,199.0,200.0,97.0,97.0,60.0,60.0,45.1684,229.87,77.97505,189.80941000000004,209.83970499999995,225.86394099999998
30.1018958,4.017060477,439.7943253,47.94,48.0,202.0,106.0,195.0,199.0,200.0,97.0,97.0,60.0,60.0,45.1684,229.87,77.97505,189.80941000000004,209.83970499999995,225.86394099999998
